frame_id,time_seconds,joint0,joint1,joint2,joint3,joint4,joint5,joint6,joint7,joint8,joint9,joint10,joint11,joint12,joint13,joint14,joint15,joint16,joint17,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,F_hand,F_foot,hand_stress,foot_stress
330,11.011,"(807.8651503823229, 282.87209659233065)","(713.6581046042809, 125.47290125790857)","(704.2742296528447, 148.9275416094676)","(1059.31893681669, 434.75114332006615)","(864.3986252140406, 359.7243048454439)","(723.142341854663, 79.42890877486616)","(797.4136096880121, 196.128044042694)","(814.7902266138296, 235.1963280927572)","(750.2739954414776, 344.7027476092204)","(763.700318371365, 303.1168203959337)","(916.5711581813117, 404.02266413415305)","(777.7899924024626, 312.97153409250996)","(757.1595855140287, 382.7875365444426)","(778.18432141038, 428.84803391264404)","(782.1346154063101, 180.50224517599395)","(839.7257703471554, 306.6715941591043)","(785.7827343768439, 164.49445849413218)","(849.8651503823229, 282.87209659233065)",0.6778038502197319,2.137575444419739,0.3103731181884163,0.14827834464226286,0.31229274115381767,2.854272317752213,-1.8419271213153934,2.426059953095353,5.294328908132385,583.3056710918677,529.4328908132385,58330.56710918677
335,11.177833333333334,"(807.8651503823229, 282.87209659233065)","(713.6581046042809, 125.47290125790857)","(704.2742296528447, 148.9275416094676)","(1059.31893681669, 434.75114332006615)","(864.3986252140406, 359.7243048454439)","(740.5189587804805, 94.49719282492947)","(797.4136096880121, 196.128044042694)","(814.7902266138296, 235.1963280927572)","(732.89737851566, 329.63446355915715)","(639.0614944471788, 304.895463360585)","(763.6608322124093, 436.8773778307294)","(804.6508465786623, 281.99582565953085)","(739.782968588211, 367.71925249437936)","(760.8077044845625, 413.7797498625808)","(764.7579984804926, 165.43396112593075)","(849.8651503823229, 259.87209659233065)","(785.7827343768439, 164.49445849413218)","(832.4885334565053, 267.80381254226745)",0.6778038502197319,2.081145121291109,0.3103731181884163,0.09184802151363303,1.8285719424565776,2.493810188927659,-0.556387472539128,2.0655978242707973,88.95054814938696,499.64945185061305,8895.054814938696,49964.945185061304
340,11.344666666666667,"(807.8651503823229, 282.87209659233065)","(713.6581046042809, 125.47290125790857)","(731.7902266138296, 117.1963280927572)","(945.5554831199408, 280.5082290484939)","(864.3986252140406, 359.7243048454439)","(740.5189587804805, 94.49719282492947)","(779.2814876784632, 180.40461720784538)","(814.7902266138296, 235.1963280927572)","(777.7899924024626, 312.97153409250996)","(773.8396984065325, 256.31732282916005)","(916.5711581813117, 404.02266413415305)","(804.6508465786623, 281.99582565953085)","(614.3886395802936, 368.84275267424533)","(662.2742296528447, 383.9275416094676)","(782.1346154063101, 180.50224517599395)","(867.2417673081404, 274.9403806423939)","(785.7827343768439, 164.49445849413218)","(849.8651503823229, 282.87209659233065)",0.6523870186816594,1.9946583547510872,-1.7159085619472596,-0.1511536212519744,3.0719789265530615,1.9990086914517573,0.6986605892970443,0.7333889207481348,130.64770177638485,457.9522982236152,13064.770177638484,45795.229822361514
345,11.5115,"(835.3811473433079, 251.1408830756203)","(740.5189587804805, 94.49719282492947)","(731.7902266138296, 117.1963280927572)","(918.0394861589558, 312.2394425652043)","(864.3986252140406, 359.7243048454439)","(768.0349557414656, 62.76597930821913)","(779.2814876784632, 180.40461720784538)","(689.3958976059123, 236.3198282726231)","(732.89737851566, 329.63446355915715)","(620.92937243763, 289.1720365257364)","(800.6610664237763, 359.10217183097666)","(804.6508465786623, 281.99582565953085)","(767.298965549196, 335.988038977669)","(778.18432141038, 428.84803391264404)","(809.6506123672951, 148.7710316592836)","(867.2417673081404, 274.9403806423939)","(785.7827343768439, 164.49445849413218)","(876.7260045585225, 251.8963881593515)",0.8084573610867083,1.6661090156193856,-1.6085368067285248,1.1096187835324252,1.9175685304631074,2.536390421552947,-0.024285697402637973,2.419699662557954,184.70886246915003,403.89113753084996,18470.886246915004,40389.113753084996
350,11.678333333333335,"(880.3741235290563, 235.88860147748971)","(776.0276977158469, 125.28890370984129)","(767.298965549196, 147.98803897766902)","(918.0394861589558, 312.2394425652043)","(864.3986252140406, 359.7243048454439)","(768.0349557414656, 62.76597930821913)","(779.2814876784632, 180.40461720784538)","(689.3958976059123, 236.3198282726231)","(732.89737851566, 329.63446355915715)","(620.92937243763, 289.1720365257364)","(800.6610664237763, 359.10217183097666)","(804.6508465786623, 281.99582565953085)","(767.298965549196, 335.988038977669)","(778.18432141038, 428.84803391264404)","(854.6435885530436, 133.518750061153)","(912.2347434938889, 259.68809904426325)","(785.7827343768439, 164.49445849413218)","(922.3741235290563, 235.88860147748971)",0.8282646794529627,1.6661090156193856,-1.5887294883622705,1.1096187835324252,1.9175685304631074,2.536390421552947,-0.024285697402637973,2.419699662557954,185.82679343090012,402.7732065690999,18582.67934309001,40277.320656909986
355,11.845166666666666,"(796.9897801548859, 438.8936538285542)","(702.7827343768439, 281.4944584941322)","(693.3988594254077, 304.94909884569114)","(918.0394861589558, 312.2394425652043)","(864.3986252140406, 359.7243048454439)","(729.6435885530436, 250.518750061153)","(768.4061174510264, 336.4261744440689)","(830.6753482636466, 358.831529027485)","(748.7825001654769, 453.26966449388493)","(762.9643281790956, 412.33888006538365)","(800.6610664237763, 359.10217183097666)","(793.7754763512253, 438.01738289575434)","(756.4235953217591, 492.00959621389256)","(778.18432141038, 428.84803391264404)","(771.2592451788732, 336.5238024122175)","(828.8504001197184, 462.6931513953278)","(785.7827343768439, 164.49445849413218)","(838.9897801548859, 438.8936538285542)",0.0324419763004693,1.9946583547510872,-2.384552191514764,-0.8015431951598082,0.3335383585477021,2.5363904215529476,-0.28260099840310104,-0.27341337808896515,111.4860654416812,477.1139345583188,11148.60654416812,47711.39345583188
360,12.012,"(870.8898862786742, 281.93259396053213)","(776.0276977158469, 125.28890370984129)","(703.5382394605751, 258.14960127891754)","(953.5482250943221, 343.0311534501161)","(935.4161030847733, 421.30772661526754)","(776.0276977158469, 125.28890370984129)","(787.2742296528447, 242.9275416094676)","(795.9221144120114, 328.6949609273586)","(804.6508465786623, 281.99582565953085)","(773.8396984065325, 256.31732282916005)","(899.1945412554942, 388.95438008408985)","(804.6508465786623, 281.99582565953085)","(767.298965549196, 335.988038977669)","(778.18432141038, 428.84803391264404)","(771.2592451788732, 336.5238024122175)","(902.7505062435068, 305.73209152730567)","(784.2912391008432, 273.06137537879675)","(912.2347434938889, 282.68809904426325)",0.3273015897161349,1.6661090156193874,-1.4711218250608207,-0.005177168772681151,2.265583368077049,2.536390421552947,-0.11883015273113795,2.419699662557954,136.823368861023,451.776631138977,13682.3368861023,45177.663113897695
365,12.178833333333333,"(870.8898862786742, 281.93259396053213)","(776.0276977158469, 125.28890370984129)","(794.1598197253957, 117.0123305446898)","(953.5482250943221, 343.0311534501161)","(935.4161030847733, 421.30772661526754)","(776.0276977158469, 125.28890370984129)","(787.2742296528447, 242.9275416094676)","(795.9221144120114, 328.6949609273586)","(804.6508465786623, 281.99582565953085)","(773.8396984065325, 256.31732282916005)","(899.1945412554942, 388.95438008408985)","(804.6508465786623, 281.99582565953085)","(767.298965549196, 335.988038977669)","(778.18432141038, 428.84803391264404)","(771.2592451788732, 336.5238024122175)","(902.7505062435068, 305.73209152730567)","(784.2912391008432, 273.06137537879675)","(912.2347434938889, 282.68809904426325)",0.9565891510913431,1.6661090156193874,-0.8418342636856124,-0.005177168772681151,2.265583368077049,2.536390421552947,-0.11883015273113795,2.419699662557954,153.8272413748066,434.77275862519343,15382.724137480658,43477.275862519346
370,12.345666666666666,"(870.8898862786742, 281.93259396053213)","(776.0276977158469, 125.28890370984129)","(804.2991997605632, 70.21283297791626)","(1017.308951182943, 232.86959114886758)","(935.4161030847733, 421.30772661526754)","(731.7902266138296, 141.1963280927572)","(715.5207615898424, 290.5661795090939)","(643.7477786353784, 252.32761495448494)","(787.2742296528447, 266.9275416094676)","(782.5684305731834, 209.61818756133232)","(891.2017992811127, 326.43145568246763)","(760.413375476645, 297.90325004244676)","(731.7902266138296, 305.1963280927572)","(725.298965549196, 382.988038977669)","(771.2592451788732, 336.5238024122175)","(902.7505062435068, 305.73209152730567)","(784.2912391008432, 273.06137537879675)","(912.2347434938889, 282.68809904426325)",0.6521558912700645,1.4623033461434618,-1.3286036294566161,-1.1897698790949578,3.0596642218057224,1.8202842199531548,0.667202556146643,-1.238057177499912,243.8593446397546,344.74065536024546,24385.93446397546,34474.065536024544
375,12.5125,"(870.8898862786742, 281.93259396053213)","(776.0276977158469, 125.28890370984129)","(821.6758166863807, 85.28111702797946)","(999.9323342571255, 217.8013070988044)","(964.4235953217591, 281.00959621389256)","(749.1668435396473, 156.2646121428204)","(715.5207615898424, 290.5661795090939)","(651.7405206097599, 314.8505393561071)","(787.2742296528447, 266.9275416094676)","(765.1918136473657, 194.54990351126912)","(873.0696772715639, 310.70802884761906)","(760.413375476645, 297.90325004244676)","(731.7902266138296, 305.1963280927572)","(734.6828405006323, 335.53339862611006)","(771.2592451788732, 336.5238024122175)","(902.7505062435068, 305.73209152730567)","(885.0521994008312, 85.12460707779542)","(885.3738893176892, 313.66380747724247)",0.6392792278523292,1.32532233346729,-1.4433544721169316,0.9615196683529181,2.845463569873543,1.8202842199531548,0.45232637890149396,1.7252224583142646,247.85560946741046,340.7443905325896,24785.560946741047,34074.43905325896
380,12.679333333333334,"(870.8898862786742, 281.93259396053213)","(758.6510807900294, 110.2206196597781)","(804.2991997605632, 70.21283297791626)","(1017.308951182943, 232.86959114886758)","(964.4235953217591, 281.00959621389256)","(731.7902266138296, 141.1963280927572)","(715.5207615898424, 290.5661795090939)","(651.7405206097599, 314.8505393561071)","(804.6508465786623, 281.99582565953085)","(782.5684305731834, 209.61818756133232)","(891.2017992811127, 326.43145568246763)","(777.7899924024626, 312.97153409250996)","(749.1668435396473, 320.2646121428204)","(707.1668435396473, 367.2646121428204)","(771.2592451788732, 336.5238024122175)","(902.7505062435068, 305.73209152730567)","(885.0521994008312, 85.12460707779542)","(912.2347434938889, 282.68809904426325)",0.6521558912700645,1.4623033461434618,-1.750975975694506,1.09850068102909,2.845463569873545,1.8202842199531548,0.4530019042144655,-0.5920310529403663,190.29496909335242,398.30503090664763,19029.49690933524,39830.50309066476
385,12.846166666666665,"(870.8898862786742, 281.93259396053213)","(758.6510807900294, 110.2206196597781)","(804.2991997605632, 70.21283297791626)","(999.9323342571255, 217.8013070988044)","(964.4235953217591, 281.00959621389256)","(731.7902266138296, 141.1963280927572)","(715.5207615898424, 290.5661795090939)","(651.7405206097599, 314.8505393561071)","(804.6508465786623, 281.99582565953085)","(782.5684305731834, 209.61818756133232)","(863.6858023201278, 358.162669199178)","(760.413375476645, 297.90325004244676)","(749.1668435396473, 320.2646121428204)","(725.298965549196, 382.988038977669)","(771.2592451788732, 336.5238024122175)","(902.7505062435068, 305.73209152730567)","(867.6755824750136, 70.05632302773222)","(894.8581265680713, 267.61981499420006)",0.646320409855571,1.4623033461434618,-1.4363132901136897,1.09850068102909,2.845463569873545,2.6755919396948378,0.20370059285383713,-0.10239438772541787,54.16934001563622,534.4306599843638,5416.934001563623,53443.06599843638
390,13.013,"(870.8898862786742, 281.93259396053213)","(758.6510807900294, 110.2206196597781)","(804.2991997605632, 70.21283297791626)","(999.9323342571255, 217.8013070988044)","(964.4235953217591, 281.00959621389256)","(731.7902266138296, 141.1963280927572)","(715.5207615898424, 290.5661795090939)","(651.7405206097599, 314.8505393561071)","(804.6508465786623, 281.99582565953085)","(782.5684305731834, 209.61818756133232)","(891.2017992811127, 326.43145568246763)","(760.413375476645, 297.90325004244676)","(749.1668435396473, 320.2646121428204)","(725.298965549196, 382.988038977669)","(771.2592451788732, 336.5238024122175)","(902.7505062435068, 305.73209152730567)","(867.6755824750136, 70.05632302773222)","(894.8581265680713, 267.61981499420006)",0.646320409855571,1.4623033461434618,-1.4363132901136897,1.09850068102909,2.845463569873545,2.6755919396948378,0.4530019042144655,-0.10239438772541787,55.427685331827774,533.1723146681722,5542.768533182777,53317.231466817226
395,13.179833333333335,"(870.8898862786742, 281.93259396053213)","(758.6510807900294, 110.2206196597781)","(804.2991997605632, 70.21283297791626)","(999.9323342571255, 217.8013070988044)","(964.4235953217591, 281.00959621389256)","(731.7902266138296, 141.1963280927572)","(715.5207615898424, 290.5661795090939)","(651.7405206097599, 314.8505393561071)","(804.6508465786623, 281.99582565953085)","(765.1918136473657, 194.54990351126912)","(873.0696772715639, 310.70802884761906)","(760.413375476645, 297.90325004244676)","(731.7902266138296, 305.1963280927572)","(707.1668435396473, 367.2646121428204)","(771.2592451788732, 336.5238024122175)","(912.2347434938889, 259.68809904426325)","(885.0521994008312, 85.12460707779542)","(894.8581265680713, 267.61981499420006)",0.646320409855571,1.4623033461434618,-1.4363132901136897,1.09850068102909,2.7177086384411506,1.8202842199531548,0.3245714474691015,-0.9436376613491517,216.64006094859806,371.959939051402,21664.006094859807,37195.993905140196
400,13.346666666666666,"(870.8898862786742, 281.93259396053213)","(758.6510807900294, 110.2206196597781)","(821.6758166863807, 85.28111702797946)","(1017.308951182943, 232.86959114886758)","(964.4235953217591, 281.00959621389256)","(731.7902266138296, 141.1963280927572)","(715.5207615898424, 290.5661795090939)","(714.7652565061112, 313.9110367243086)","(804.6508465786623, 281.99582565953085)","(755.7075763969837, 240.59389599431142)","(863.6858023201278, 358.162669199178)","(760.413375476645, 297.90325004244676)","(749.1668435396473, 320.2646121428204)","(707.1668435396473, 367.2646121428204)","(771.2592451788732, 336.5238024122175)","(912.2347434938889, 259.68809904426325)","(885.0521994008312, 85.12460707779542)","(912.2347434938889, 282.68809904426325)",0.646320409855571,1.4623033461434618,-1.7568114571089994,-0.07614146602560101,2.272915043961869,2.6755919396948378,-0.12577512778838784,0.26327666680131667,32.73908943971999,555.86091056028,3273.9089439719987,55586.091056027995
405,13.5135,"(870.8898862786742, 281.93259396053213)","(776.0276977158469, 125.28890370984129)","(821.6758166863807, 85.28111702797946)","(1017.308951182943, 232.86959114886758)","(964.4235953217591, 281.00959621389256)","(731.7902266138296, 141.1963280927572)","(715.5207615898424, 290.5661795090939)","(714.7652565061112, 313.9110367243086)","(804.6508465786623, 281.99582565953085)","(755.7075763969837, 240.59389599431142)","(863.6858023201278, 358.162669199178)","(777.7899924024626, 312.97153409250996)","(749.1668435396473, 320.2646121428204)","(725.298965549196, 382.988038977669)","(771.2592451788732, 336.5238024122175)","(912.2347434938889, 259.68809904426325)","(885.0521994008312, 85.12460707779542)","(912.2347434938889, 282.68809904426325)",0.646320409855571,1.4623033461434618,-1.7568114571089994,-0.07614146602560101,2.272915043961869,1.8202842199531548,-0.12577512778838784,-0.9577021074671008,246.5913492293775,342.0086507706225,24659.13492293775,34200.86507706225
410,13.680333333333333,"(870.8898862786742, 281.93259396053213)","(776.0276977158469, 125.28890370984129)","(821.6758166863807, 85.28111702797946)","(1017.308951182943, 232.86959114886758)","(964.4235953217591, 281.00959621389256)","(749.1668435396473, 156.2646121428204)","(715.5207615898424, 290.5661795090939)","(661.8799006449273, 268.05104178933357)","(804.6508465786623, 281.99582565953085)","(765.1918136473657, 194.54990351126912)","(873.0696772715639, 310.70802884761906)","(777.7899924024626, 312.97153409250996)","(731.7902266138296, 305.1963280927572)","(707.1668435396473, 367.2646121428204)","(771.2592451788732, 336.5238024122175)","(929.6113604197064, 274.7563830943265)","(885.0521994008312, 85.12460707779542)","(912.2347434938889, 282.68809904426325)",0.646320409855571,1.32532233346729,-1.7568114571089994,-1.4188645868415877,2.7177086384411506,1.4033519157230316,0.3245714474691015,-1.360569965579275,274.5801244252149,314.01987557478515,27458.012442521485,31401.987557478515
415,13.847166666666666,"(870.8898862786742, 281.93259396053213)","(794.1598197253957, 141.0123305446898)","(839.8079386959296, 101.00454386282809)","(1017.308951182943, 232.86959114886758)","(964.4235953217591, 281.00959621389256)","(749.1668435396473, 156.2646121428204)","(715.5207615898424, 290.5661795090939)","(679.2565175707448, 283.11932583939677)","(804.6508465786623, 281.99582565953085)","(765.1918136473657, 194.54990351126912)","(837.5609383361975, 279.91631796270724)","(777.7899924024626, 312.97153409250996)","(714.4136096880121, 290.128044042694)","(699.1741015652659, 304.74168774119823)","(771.2592451788732, 336.5238024122175)","(929.6113604197064, 274.7563830943265)","(903.18432141038, 100.84803391264404)","(930.3668655034377, 298.4115258791119)",0.6389399501171096,1.32532233346729,-1.764191916847461,-1.6137360958156937,2.7177086384411506,1.2248497929186497,0.27930063146151207,-1.1103829992080234,250.84485196578797,337.7551480342121,25084.485196578797,33775.51480342121
420,14.014,"(998.4308533473777, 171.48667181227034)","(794.1598197253957, 141.0123305446898)","(812.2919417349444, 132.73575737953843)","(1025.3016931573245, 295.39251555048975)","(964.4235953217591, 281.00959621389256)","(794.1598197253957, 141.0123305446898)","(715.5207615898424, 290.5661795090939)","(651.7405206097599, 314.8505393561071)","(795.9221144120114, 328.6949609273586)","(763.700318371365, 303.1168203959337)","(889.0551612203267, 435.75387765086344)","(795.9221144120114, 328.6949609273586)","(757.1595855140287, 382.7875365444426)","(750.668324449395, 460.57924742935444)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(930.700318371365, 69.1168203959337)","(930.3668655034377, 298.4115258791119)",0.652155891270064,1.0867032980368068,0.42015238726103876,0.722900632922435,2.2417544472206723,2.5198149866165918,-0.14265907358751484,-0.5385264108364738,105.15979750429813,483.4402024957019,10515.979750429813,48344.02024957019
425,14.180833333333334,"(998.4308533473777, 171.48667181227034)","(776.0276977158469, 125.28890370984129)","(821.6758166863807, 85.28111702797946)","(1017.308951182943, 232.86959114886758)","(964.4235953217591, 281.00959621389256)","(749.1668435396473, 156.2646121428204)","(715.5207615898424, 290.5661795090939)","(714.7652565061112, 313.9110367243086)","(804.6508465786623, 281.99582565953085)","(765.1918136473657, 194.54990351126912)","(873.0696772715639, 310.70802884761906)","(777.7899924024626, 312.97153409250996)","(731.7902266138296, 305.1963280927572)","(689.7902266138296, 352.1963280927572)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(903.18432141038, 100.84803391264404)","(930.3668655034377, 298.4115258791119)",0.646320409855571,1.32532233346729,-1.7568114571089994,-0.21312247870177292,2.7177086384411506,1.4033519157230316,0.3245714474691015,-1.0089633571704895,240.14474575159318,348.45525424840685,24014.47457515932,34845.525424840685
430,14.347666666666665,"(998.4308533473777, 171.48667181227034)","(786.1670777510144, 78.48940614306775)","(831.8151967215482, 38.48161946120581)","(1017.308951182943, 232.86959114886758)","(964.4235953217591, 281.00959621389256)","(731.7902266138296, 141.1963280927572)","(715.5207615898424, 290.5661795090939)","(732.89737851566, 329.63446355915715)","(804.6508465786623, 281.99582565953085)","(773.8396984065325, 256.31732282916005)","(899.1945412554942, 388.95438008408985)","(777.7899924024626, 312.97153409250996)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(912.5681963618163, 53.39339356108508)","(894.8581265680713, 267.61981499420006)",0.8088070087162649,1.4623033461434618,-1.5943248582483056,-0.5269937536340135,2.265583368077049,2.5347556532372044,-0.11883015273113795,-0.5235857442158625,186.20116031366138,402.39883968633865,18620.11603136614,40239.88396863386
435,14.5145,"(998.4308533473777, 171.48667181227034)","(750.658338815648, 47.69769525815582)","(768.7904608251968, 39.42112209300444)","(981.8002122475766, 202.07788026395576)","(874.538005249208, 312.9248072786703)","(723.142341854663, 79.42890877486616)","(680.012022654476, 259.7744686241821)","(732.89737851566, 329.63446355915715)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(912.5681963618163, 53.39339356108508)","(886.8653845936899, 205.0968905925779)",0.6521558912700645,1.3360516484487424,-1.6876046365749753,-0.8827229458495658,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,70.98212298969258,517.6178770103074,7098.212298969258,51761.78770103074
440,14.681333333333335,"(998.4308533473777, 171.48667181227034)","(587.6086328115781, 127.35190652150573)","(569.496025693491, 197.50568214089247)","(981.8002122475766, 202.07788026395576)","(874.538005249208, 312.9248072786703)","(642.6406267335481, 63.889479488085044)","(716.2567517821119, 181.344119839644)","(654.6231488628155, 96.3060577182614)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(912.5681963618163, 53.39339356108508)","(886.8653845936899, 205.0968905925779)",0.011088926246534125,2.130661815782062,-2.3286716015985056,-0.06729629746337595,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,75.56080176425716,513.0391982357429,7556.080176425717,51303.91982357429
445,14.848166666666666,"(998.4308533473777, 171.48667181227034)","(587.6086328115781, 127.35190652150573)","(569.496025693491, 197.50568214089247)","(981.8002122475766, 202.07788026395576)","(874.538005249208, 312.9248072786703)","(642.6406267335481, 63.889479488085044)","(716.2567517821119, 181.344119839644)","(654.6231488628155, 96.3060577182614)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(912.5681963618163, 53.39339356108508)","(886.8653845936899, 205.0968905925779)",0.011088926246534125,2.130661815782062,-2.3286716015985056,-0.06729629746337595,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,75.56080176425716,513.0391982357429,7556.080176425717,51303.91982357429
450,15.015,"(998.4308533473777, 171.48667181227034)","(531.8406486973386, 300.0363932243764)","(731.7902266138296, 117.1963280927572)","(981.8002122475766, 202.07788026395576)","(874.538005249208, 312.9248072786703)","(668.7654907174783, 142.13583072455572)","(716.2567517821119, 181.344119839644)","(654.6231488628155, 96.3060577182614)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(912.5681963618163, 53.39339356108508)","(886.8653845936899, 205.0968905925779)",0.3273015897161349,2.451441914942334,-2.012458938128905,0.2534838016968961,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,80.02941597669951,508.5705840233005,8002.941597669951,50857.05840233005
455,15.181833333333334,"(998.4308533473777, 171.48667181227034)","(531.8406486973386, 300.0363932243764)","(731.7902266138296, 117.1963280927572)","(981.8002122475766, 202.07788026395576)","(874.538005249208, 312.9248072786703)","(668.7654907174783, 142.13583072455572)","(716.2567517821119, 181.344119839644)","(654.6231488628155, 96.3060577182614)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(912.5681963618163, 53.39339356108508)","(886.8653845936899, 205.0968905925779)",0.3273015897161349,2.451441914942334,-2.012458938128905,0.2534838016968961,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,80.02941597669951,508.5705840233005,8002.941597669951,50857.05840233005
460,15.348666666666666,"(998.4308533473777, 171.48667181227034)","(531.8406486973386, 300.0363932243764)","(731.7902266138296, 117.1963280927572)","(981.8002122475766, 202.07788026395576)","(874.538005249208, 312.9248072786703)","(668.7654907174783, 142.13583072455572)","(716.2567517821119, 181.344119839644)","(654.6231488628155, 96.3060577182614)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(912.5681963618163, 53.39339356108508)","(886.8653845936899, 205.0968905925779)",0.3273015897161349,2.451441914942334,-2.012458938128905,0.2534838016968961,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,80.02941597669951,508.5705840233005,8002.941597669951,50857.05840233005
465,15.5155,"(998.4308533473777, 171.48667181227034)","(752.0494717927029, -62.27986949502531)","(715.1495998802816, -7.0940156267558905)","(981.0642220553071, 311.2999399334057)","(874.538005249208, 312.9248072786703)","(668.7654907174783, 142.13583072455572)","(716.2567517821119, 181.344119839644)","(654.6231488628155, 96.3060577182614)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(912.5681963618163, 53.39339356108508)","(886.8653845936899, 205.0968905925779)",0.8749722412025354,2.451441914942334,-2.2513683796260184,0.2534838016968961,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,107.19532646215563,481.40467353784436,10719.532646215563,48140.467353784436
470,15.682333333333334,"(998.4308533473777, 171.48667181227034)","(752.0494717927029, -62.27986949502531)","(725.2889799154491, -53.89351319352954)","(981.0642220553071, 311.2999399334057)","(874.538005249208, 312.9248072786703)","(707.1568579059003, -45.61694002837817)","(716.2567517821119, 181.344119839644)","(654.6231488628155, 96.3060577182614)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(912.5681963618163, 53.39339356108508)","(886.8653845936899, 205.0968905925779)",0.9598134427671079,1.6108693787094686,-2.166527178061446,-0.5870887345359692,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,97.48526662769267,491.11473337230734,9748.526662769267,49111.47333723073
475,15.849166666666665,"(998.4308533473777, 171.48667181227034)","(752.0494717927029, -62.27986949502531)","(725.2889799154491, -53.89351319352954)","(981.0642220553071, 311.2999399334057)","(874.538005249208, 312.9248072786703)","(596.2565175707448, 189.11932583939677)","(690.887392881913, 103.75291138795853)","(701.0072580256187, -28.92378863305032)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(912.5681963618163, 53.39339356108508)","(886.8653845936899, 205.0968905925779)",0.9598134427671079,0.7339735400899015,-2.166527178061446,-0.7606955677856437,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,77.76686579252781,510.8331342074722,7776.686579252781,51083.31342074722
